Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
402030,KR7402030001,코난테크놀로지,KOSDAQ,기술성장기업부,13760,1,450,3.38,13550,13770,13350,11218,152284850,172240634880,12517488,KSQ
126700,KR7126700004,하이비젼시스템,KOSDAQ,우량기업부,11500,2,-20,-0.17,11540,11800,11460,34043,396188680,171834288000,14942112,KSQ
405100,KR7405100009,큐알티,KOSDAQ,중견기업부,13960,1,1230,9.66,12730,14380,12730,168075,2337673130,171558641960,12289301,KSQ
950140,KR8840110108,잉글우드랩,KOSDAQ,외국기업(소속부없음),8620,1,140,1.65,8480,8620,8450,6714,57300230,171261004920,19867866,KSQ
094820,KR7094820008,일진파워,KOSDAQ,우량기업부,11330,1,150,1.34,11210,11380,11050,37849,424538805,170841772970,15078709,KSQ
126640,KR7126640002,화신정공,KOSDAQ,우량기업부,4870,1,300,6.56,4700,5100,4650,3365725,16487234655,170722281700,35055910,KSQ
264850,KR7264850009,이랜시스,KOSDAQ,중견기업부,5630,1,320,6.03,5430,5740,5420,491149,2764361465,170558665560,30294612,KSQ
080160,KR7080160005,모두투어,KOSDAQ,우량기업부,8970,1,110,1.24,8870,9150,8860,25137,226114515,169533000000,18900000,KSQ
083310,KR7083310003,엘오티베큠,KOSDAQ,우량기업부,9480,1,310,3.38,9240,9550,9240,38273,360732250,168839112840,17810033,KSQ
051160,KR7051160000,지어소프트,KOSDAQ,중견기업부,10860,1,1000,10.14,9950,10930,9800,284728,3026905855,168052309800,15474430,KSQ
024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,4760,1,85,1.82,4675,4800,4610,38616,180399226,167672761200,35225370,KSQ
049630,KR7049630007,재영솔루텍,KOSDAQ,우량기업부,7140,1,370,5.47,6870,7180,6800,219540,1542148700,166827092460,23365139,KSQ
038390,KR7038390001,레드캡투어,KOSDAQ,우량기업부,9970,1,10,0.1,10060,10060,9920,7495,74797660,166706595340,16720822,KSQ
086670,KR7086670007,비엠티,KOSDAQ,우량기업부,16780,2,-190,-1.12,17110,17110,16660,23316,391230490,166556350300,9925885,KSQ
083930,KR7083930008,아바코,KOSDAQ,우량기업부,11330,3,0,0.0,11410,11550,11290,32595,370296260,166293231170,14677249,KSQ
122990,KR7122990005,와이솔,KOSDAQ,중견기업부,6240,1,100,1.63,6140,6250,6140,33726,209277715,166227865440,26639081,KSQ
123860,KR7123860009,아나패스,KOSDAQ,우량기업부,13650,1,350,2.63,13310,13650,13250,5795,77526290,165484614750,12123415,KSQ
179290,KR7179290002,엠아이텍,KOSDAQ,우량기업부,5100,2,-40,-0.78,5150,5160,5080,24113,123215165,165064957800,32365678,KSQ
489460,KR7489460006,바이오비쥬,KOSDAQ,벤처기업부,11180,1,230,2.1,11000,11230,10850,38565,425238085,164941748660,14753287,KSQ
0015G0,KR70015G0009,그린광학,KOSDAQ,기술성장기업부,14080,1,620,4.61,13500,14260,13500,29953,420915535,164771777280,11702541,KSQ
308430,KR7308430008,셀비온,KOSDAQ,기술성장기업부,12750,1,740,6.16,12290,12900,12140,12099,152172450,164541950250,12905251,KSQ
039830,KR7039830005,오로라,KOSDAQ,우량기업부,15270,2,-240,-1.55,15680,16060,15230,72572,1128209990,164349330300,10762890,KSQ
093190,KR7093190007,빅솔론,KOSDAQ,우량기업부,8500,1,70,0.83,8420,8640,8350,12561,106049390,163530692500,19238905,KSQ
023910,KR7023910003,대한약품,KOSDAQ,우량기업부,27150,2,-100,-0.37,27250,27350,26950,1971,53322900,162900000000,6000000,KSQ
123410,KR7123410003,코리아에프티,KOSDAQ,우량기업부,5850,1,10,0.17,5900,5950,5830,57820,339990520,162870224400,27841064,KSQ
024060,KR7024060006,흥구석유,KOSDAQ,중견기업부,10820,1,200,1.88,10600,11000,10600,1178981,12782970570,162300000000,15000000,KSQ
012860,KR7012860003,모베이스전자,KOSDAQ,우량기업부,2215,1,130,6.24,2100,2215,2100,418444,905205009,162212107255,73233457,KSQ
032620,KR7032620007,GC메디아이,KOSDAQ,우량기업부,3100,2,-5,-0.16,3075,3185,3045,62416,193053145,161811130900,52197139,KSQ
331920,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,14470,1,170,1.19,14290,14890,14000,35773,514085600,161797100850,11181555,KSQ
104480,KR7104480009,티케이케미칼,KOSDAQ,중견기업부,1779,1,22,1.25,1757,1825,1757,282511,504774773,161702977086,90895434,KSQ
119830,KR7119830008,아이텍,KOSDAQ,중견기업부,6080,1,80,1.33,6000,6110,5800,209485,1253191050,161354298880,26538536,KSQ
199820,KR7199820002,제일일렉트릭,KOSDAQ,우량기업부,7260,1,200,2.83,7120,7300,7080,101672,731069925,161317200000,22220000,KSQ
118990,KR7118990001,모트렉스,KOSDAQ,우량기업부,6540,2,-20,-0.3,6610,6630,6450,107602,702205740,160474406340,24537371,KSQ
072870,KR7072870009,메가스터디,KOSDAQ,우량기업부,13420,1,20,0.15,13440,13440,13290,8792,117377210,159979269780,11920959,KSQ
086820,KR7086820008,바이오솔루션,KOSDAQ,기술성장기업부,6130,1,50,0.82,6460,6460,5950,38798,235739845,158914641050,25924085,KSQ
230240,KR7230240004,에치에프알,KOSDAQ,중견기업부,11940,1,290,2.49,11800,12050,11690,88623,1055547155,158909460000,13309000,KSQ
382800,KR7382800001,지앤비에스 에코,KOSDAQ,우량기업부,4990,1,250,5.27,4800,5050,4775,408729,2004220799,158836894590,31831041,KSQ
039860,KR7039860002,나노엔텍,KOSDAQ,중견기업부,4165,2,-70,-1.65,4240,4350,4135,208852,877638880,158657565745,38093053,KSQ
119610,KR7119610004,인터로조,KOSDAQ,우량기업부,13900,1,370,2.73,13570,13900,13390,23304,318799120,158651083300,11413747,KSQ
054800,KR7054800008,아이디스홀딩스,KOSDAQ,중견기업부,15290,1,20,0.13,15360,15450,15270,3320,50774500,158217189240,10347756,KSQ
041920,KR7041920000,메디아나,KOSDAQ,우량기업부,8480,1,290,3.54,8160,8490,8160,49051,410564370,157712931040,18598223,KSQ
011040,KR7011040003,경동제약,KOSDAQ,중견기업부,5110,1,10,0.2,5100,5140,5070,65805,334925055,157228394260,30768766,KSQ
047770,KR7047770003,코데즈컴바인,KOSDAQ,중견기업부,4135,1,105,2.61,4020,4175,3985,2181931,8902280216,156479159270,37842602,KSQ
260970,KR7260970009,에스앤디,KOSDAQ,우량기업부,54000,1,100,0.19,54400,54500,52200,9842,528694000,156208716000,2892754,KSQ
114840,KR7114840002,아이패밀리에스씨,KOSDAQ,우량기업부,9280,2,-320,-3.33,9560,9690,9200,67796,633453910,154803252800,16681385,KSQ
032580,KR7032580003,피델릭스,KOSDAQ,중견기업부,4655,1,155,3.44,4590,4845,4500,418162,1962418723,154229757920,33132064,KSQ
394800,KR7394800007,쓰리빌리언,KOSDAQ,기술성장기업부,4835,1,140,2.98,4775,4905,4610,133884,638216411,153862043755,31822553,KSQ
0039P0,KR70039P0000,매드업,KOSDAQ,기술성장기업부,8180,1,350,4.47,7830,8500,7620,1749473,14247278665,153844532000,18807400,KSQ
046440,KR7046440004,KG파이낸셜,KOSDAQ,우량기업부,4240,1,60,1.44,4195,4265,4195,48743,206448870,153701636640,36250386,KSQ
138360,KR7138360003,앤로보틱스,KOSDAQ,벤처기업부,1730,1,39,2.31,1730,1831,1715,1178046,2092582294,152194905820,87973934,KSQ
013990,KR7013990007,아가방컴퍼니,KOSDAQ,우량기업부,4625,2,-55,-1.18,4680,4730,4580,34685,160843922,152104854000,32887536,KSQ
023600,KR7023600000,삼보판지,KOSDAQ,우량기업부,9500,1,170,1.82,9410,9500,9320,3262,30645320,152078850000,16008300,KSQ
007330,KR7007330004,푸른저축은행,KOSDAQ,투자주의환기종목(소속부없음),10070,2,-30,-0.3,10200,10200,10060,853,8604200,151883796000,15082800,KSQ
065660,KR7065660003,안트로젠,KOSDAQ,기술성장기업부,15120,1,280,1.89,15000,15160,14810,12151,182076240,151292232000,10006100,KSQ
475040,KR7475040002,스트라드비젼,KOSDAQ,기술성장기업부,2810,1,20,0.72,2835,2880,2735,423262,1192728849,151249154820,53825322,KSQ
089600,KR7089600001,KT나스미디어,KOSDAQ,우량기업부,13060,2,-50,-0.38,13170,13280,13000,15377,201592145,151080208780,11568163,KSQ
068790,KR7068790005,DMS,KOSDAQ,우량기업부,6670,1,10,0.15,6790,6790,6570,18457,122295510,150543394080,22570224,KSQ
042600,KR7042600007,새로닉스,KOSDAQ,중견기업부,12100,2,-160,-1.31,12310,12330,11810,8125,97913100,150325245400,12423574,KSQ
396300,KR7396300006,HT로보틱스,KOSDAQ,우량기업부,5670,1,20,0.35,5700,6040,5580,1677992,9704565270,150195465000,26489500,KSQ
264450,KR7264450008,유비쿼스,KOSDAQ,우량기업부,10230,2,-50,-0.49,10280,10280,10050,21192,215005320,150027993390,14665493,KSQ
418550,KR7418550000,제이오,KOSDAQ,기술성장기업부,4685,1,180,4.0,4505,4740,4505,50482,233524378,150002798005,32017673,KSQ
041020,KR7041020009,폴라리스오피스,KOSDAQ,벤처기업부,3015,1,145,5.05,2950,3040,2910,194157,580616467,149796635895,49683793,KSQ
382900,KR7382900009,범한퓨얼셀,KOSDAQ,벤처기업부,16990,1,550,3.35,16470,17180,16470,40530,681197765,148849390000,8761000,KSQ
049960,KR7049960008,쎌바이오텍,KOSDAQ,벤처기업부,15800,2,-40,-0.25,15900,15900,15610,6691,105384130,148520000000,9400000,KSQ
413630,KR7413630005,씨피시스템,KOSDAQ,벤처기업부,4075,1,50,1.24,4150,4245,4070,1273077,5277241313,148479165375,36436605,KSQ
051370,KR7051370005,인터플렉스,KOSDAQ,우량기업부,6350,1,100,1.6,6280,6480,6250,59902,381507350,148129447200,23327472,KSQ
148150,KR7148150006,세경하이테크,KOSDAQ,우량기업부,4165,1,95,2.33,4100,4270,4100,164496,690268831,148035836970,35542818,KSQ
101970,KR7101970002,우양에이치씨,KOSDAQ,중견기업부,9980,1,100,1.01,9880,10040,9790,6787,67116620,147604289820,14790009,KSQ
300080,KR7300080009,플리토,KOSDAQ,기술성장기업부,8940,1,240,2.76,8660,8980,8660,30585,271029600,147558731940,16505451,KSQ
389020,KR7389020009,자람테크놀로지,KOSDAQ,기술성장기업부,21300,1,500,2.4,21300,21600,20925,15801,336196250,147078246600,6905082,KSQ
205500,KR7205500002,넥써쓰,KOSDAQ,중견기업부,1803,1,9,0.5,1790,1818,1747,64834,115414285,146737236135,81385045,KSQ
046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,4325,1,65,1.53,4295,4345,4200,106143,454842501,146424747725,33855433,KSQ
039840,KR7039840004,디오,KOSDAQ,중견기업부,10910,2,-100,-0.91,11020,11030,10670,32629,354951240,146366683480,13415828,KSQ
474650,KR7474650009,링크솔루션,KOSDAQ,기술성장기업부,25400,1,3200,14.41,22550,25700,22500,59706,1467871850,146101612800,5752032,KSQ
005990,KR7005990007,매일홀딩스,KOSDAQ,우량기업부,10960,2,-20,-0.18,10980,10990,10920,1683,18462720,145749411840,13298304,KSQ
101360,KR7101360006,에코앤드림,KOSDAQ,벤처기업부,8190,2,-100,-1.21,8250,8390,8170,72432,596730100,145668273660,17786114,KSQ
093640,KR7093640001,케이알엠,KOSDAQ,벤처기업부,4435,1,170,3.99,4230,4485,4230,17027,74899432,145661880460,32843716,KSQ
078070,KR7078070000,유비쿼스홀딩스,KOSDAQ,중견기업부,8500,1,100,1.19,8550,8640,8380,11759,99190310,145000165500,17058843,KSQ
187870,KR7187870001,디바이스,KOSDAQ,우량기업부,10370,1,70,0.68,10300,10500,10040,63348,651265805,143756945640,13862772,KSQ
355150,KR7355150004,코스텍시스,KOSDAQ,벤처기업부,18350,1,380,2.11,18070,18780,17970,37542,690756775,143081372500,7797350,KSQ
054450,KR7054450002,텔레칩스,KOSDAQ,중견기업부,9390,1,130,1.4,9300,9540,9280,21757,204884490,142204347870,15144233,KSQ
067280,KR7067280008,멀티캠퍼스,KOSDAQ,우량기업부,23950,1,400,1.7,23500,23950,23500,1245,29605200,141946357050,5926779,KSQ
069510,KR7069510006,에스텍,KOSDAQ,우량기업부,12950,1,450,3.6,12590,13230,12590,13453,174550710,141284500000,10910000,KSQ
048870,KR7048870000,시너지이노베이션,KOSDAQ,중견기업부,1595,1,10,0.63,1576,1600,1568,126355,200176379,140530605985,88106963,KSQ
036170,KR7036170009,에이치엠넥스,KOSDAQ,중견기업부,2290,2,-35,-1.51,2335,2395,2260,162831,375759186,140527283540,61365626,KSQ
115310,KR7115310005,인포바인,KOSDAQ,벤처기업부,9400,1,40,0.43,9350,9400,9210,1680,15741895,139416560600,14831549,KSQ
084990,KR7084990001,헬릭스미스,KOSDAQ,기술성장기업부,3020,1,65,2.2,2955,3030,2920,64324,191756050,139200246940,46092797,KSQ
263860,KR7263860009,지니언스,KOSDAQ,벤처기업부,15320,2,-580,-3.65,15950,16490,15050,177915,2743163915,139099472000,9079600,KSQ
003100,KR7003100005,선광,KOSDAQ,우량기업부,21050,1,150,0.72,20900,21100,20600,12835,268696450,138930000000,6600000,KSQ
005160,KR7005160007,동국산업,KOSDAQ,중견기업부,2560,1,40,1.59,2525,2560,2500,18736,47385695,138865873920,54244482,KSQ
092070,KR7092070002,디엔에프,KOSDAQ,중견기업부,11980,1,340,2.92,11650,11990,11610,10856,127415400,138630858840,11571858,KSQ
452450,KR7452450000,피아이이,KOSDAQ,벤처기업부,3845,1,345,9.86,3520,3970,3520,285987,1083720183,138529582500,36028500,KSQ
060150,KR7060150000,인선이엔티,KOSDAQ,중견기업부,3040,1,20,0.66,3045,3065,3005,23463,71208915,138513380480,45563612,KSQ
086890,KR7086890001,이수앱지스,KOSDAQ,중견기업부,3395,1,5,0.15,3390,3410,3340,55927,188828831,138430928090,40774942,KSQ
035610,KR7035610005,솔본,KOSDAQ,투자주의환기종목(소속부없음),5060,1,105,2.12,5080,5080,4975,10686,53754570,138370744820,27345997,KSQ
289080,KR7289080004,SV인베스트먼트,KOSDAQ,중견기업부,2295,1,35,1.55,2305,2325,2260,474606,1088508650,138017244735,60138233,KSQ
469610,KR7469610000,이노테크,KOSDAQ,중견기업부,15430,1,970,6.71,14520,15500,14520,79779,1210589300,137988947000,8942900,KSQ
445180,KR7445180003,퓨릿,KOSDAQ,우량기업부,8020,1,20,0.25,8100,8160,7950,13671,110186280,137857287760,17189188,KSQ
095700,KR7095700001,제넥신,KOSDAQ,기술성장기업부,3020,2,-240,-7.36,3290,3320,3005,621288,1927648983,137532291880,45540494,KSQ
147830,KR7147830004,제룡산업,KOSDAQ,벤처기업부,6870,1,100,1.48,6810,6890,6770,46290,316821350,137400000000,20000000,KSQ
293580,KR7293580007,나우IB,KOSDAQ,중견기업부,1446,1,18,1.26,1428,1448,1382,133202,187740770,137268707700,94929950,KSQ
079960,KR7079960001,동양이엔피,KOSDAQ,우량기업부,18150,1,50,0.28,18300,18300,17820,25404,457212635,137062592700,7551658,KSQ
001540,KR7001540004,안국약품,KOSDAQ,우량기업부,10490,2,-250,-2.33,10890,10890,10490,55928,593196185,136814985800,13042420,KSQ
041520,KR7041520008,이엘씨,KOSDAQ,투자주의환기종목(소속부없음),11180,1,150,1.36,11330,11330,10880,4016,44144200,136270001400,12188730,KSQ
408920,KR7408920007,메쎄이상,KOSDAQ,우량기업부,3150,2,-50,-1.56,3195,3195,3060,12722,39820630,136182233250,43232455,KSQ
308080,KR7308080001,바이젠셀,KOSDAQ,기술성장기업부,6580,1,320,5.11,6260,6690,6220,165618,1071153535,134885130800,20499260,KSQ
079650,KR7079650008,서산,KOSDAQ,중견기업부,6730,2,-840,-11.1,7400,7750,6550,6773071,47011239735,134600000000,20000000,KSQ
080420,KR7080420003,모다이노칩,KOSDAQ,중견기업부,1681,3,0,0.0,1680,1681,1610,1643,2709606,134012046582,79721622,KSQ
088800,KR7088800008,에이스테크,KOSDAQ,중견기업부,1774,1,47,2.72,1727,1785,1723,67144,117714312,133948413916,75506434,KSQ
035080,KR7035080001,그래디언트,KOSDAQ,중견기업부,11980,2,-10,-0.08,11950,12100,11900,16020,192161175,133866065420,11174129,KSQ
334970,KR7334970001,프레스티지바이오로직스,KOSDAQ,기술성장기업부,1721,2,-32,-1.83,1753,1753,1679,293524,500091303,133812288277,77752637,KSQ
338840,KR7338840002,와이바이오로직스,KOSDAQ,기술성장기업부,8680,1,220,2.6,8280,8700,8280,21512,183494440,133705530840,15403863,KSQ
038290,KR7038290003,마크로젠,KOSDAQ,중견기업부,12300,1,150,1.23,12150,12400,12150,4631,56945480,133349220000,10841400,KSQ
136540,KR7136540002,윈스테크넷,KOSDAQ,우량기업부,10850,1,50,0.46,10730,10850,10720,5774,62337745,133235244100,12279746,KSQ
274090,KR7274090000,켄코아에어로스페이스,KOSDAQ,기술성장기업부,9600,1,310,3.34,9430,9840,9430,72312,698889370,132232387200,13774207,KSQ
140670,KR7140670001,알에스오토메이션,KOSDAQ,중견기업부,10290,1,300,3.0,10000,10400,10000,66679,684313700,132121953600,12839840,KSQ
0007C0,KR70007C0003,아크릴,KOSDAQ,기술성장기업부,16400,1,1820,12.48,14880,16500,14760,192764,3065963970,131697313600,8030324,KSQ
153890,KR7153890009,져스텍,KOSDAQ,기술성장기업부,10910,1,110,1.02,11100,11500,10780,144455,1593340035,131468827550,12050305,KSQ
321550,KR7321550006,티움바이오,KOSDAQ,기술성장기업부,4370,1,15,0.34,4380,4415,4275,51656,224221752,131268135750,30038475,KSQ
494120,KR7494120009,큐리오시스,KOSDAQ,기술성장기업부,8570,1,330,4.0,8320,8620,8240,85454,719126280,130776177480,15259764,KSQ
059120,KR7059120006,아진엑스텍,KOSDAQ,벤처기업부,7140,1,230,3.33,7080,7650,6920,2101012,15238658240,130733871240,18310066,KSQ
340450,KR7340450006,지씨지놈,KOSDAQ,기술성장기업부,5510,1,90,1.66,5420,5540,5420,25763,141215690,130315869430,23650793,KSQ
417010,KR7417010006,나노팀,KOSDAQ,벤처기업부,6460,1,110,1.73,6350,6740,6160,210578,1370158915,130315822880,20172728,KSQ
049720,KR7049720006,고려신용정보,KOSDAQ,우량기업부,9090,1,10,0.11,9080,9150,9070,14531,132344275,129987000000,14300000,KSQ
473980,KR7473980001,노머스,KOSDAQ,기술성장기업부,11880,1,740,6.64,11050,12070,11050,50400,591941500,129287093760,10882752,KSQ
192410,KR7192410009,오늘이엔엠,KOSDAQ,중견기업부,5120,2,-50,-0.97,5150,5230,4960,96863,489709785,128951854080,25185909,KSQ
489500,KR7489500009,엘케이켐,KOSDAQ,벤처기업부,20150,1,440,2.23,19720,20600,19720,12012,244086180,128783445700,6391238,KSQ
0088M0,KR70088M0003,메쥬,KOSDAQ,기술성장기업부,12970,1,520,4.18,12450,13500,12400,76171,989465860,128166297500,9881750,KSQ
0015N0,KR70015N0000,아로마티카,KOSDAQ,벤처기업부,10120,1,740,7.89,9470,10610,9430,411266,4193977655,127278450640,12576922,KSQ
027710,KR7027710003,팜스토리,KOSDAQ,우량기업부,1142,1,16,1.42,1127,1144,1120,476200,539975652,127237757200,111416600,KSQ
264660,KR7264660002,씨앤지하이테크,KOSDAQ,우량기업부,13050,1,250,1.95,12820,13180,12800,13988,181125130,126861294600,9721172,KSQ
267320,KR7267320000,나인테크,KOSDAQ,벤처기업부,2205,1,15,0.68,2190,2240,2160,122371,269793085,126600725475,57415295,KSQ
307750,KR7307750000,국전,KOSDAQ,중견기업부,2340,1,60,2.63,2290,2345,2280,184067,426000299,126327913920,53986288,KSQ
226590,KR7226590008,엠디바이스,KOSDAQ,기술성장기업부,11780,1,330,2.88,11520,11870,11500,17763,208520610,126243715520,10716784,KSQ
251370,KR7251370003,와이엠티,KOSDAQ,벤처기업부,6980,1,250,3.71,6730,7110,6730,178370,1232115650,125732226740,18013213,KSQ
108230,KR7108230004,톱텍,KOSDAQ,우량기업부,3305,1,175,5.59,3155,3520,3155,2103578,7073465372,125666824725,38023245,KSQ
009780,KR7009780008,엠에스씨,KOSDAQ,우량기업부,7140,1,50,0.71,7050,7140,7050,2808,19929355,125664000000,17600000,KSQ
142210,KR7142210004,유니트론텍,KOSDAQ,우량기업부,6040,1,170,2.9,5920,6280,5880,242929,1485567995,125338474120,20751403,KSQ
418420,KR7418420006,라온텍,KOSDAQ,기술성장기업부,4070,1,50,1.24,4090,4180,3990,121407,495253944,125252451060,30774558,KSQ
240550,KR7240550004,동방메디컬,KOSDAQ,중견기업부,5980,1,130,2.22,5820,6010,5820,53549,317479480,125184961200,20933940,KSQ
232680,KR7232680009,라온로보틱스,KOSDAQ,기술성장기업부,9400,1,240,2.62,9220,9760,9220,105444,1003637140,124620500000,13257500,KSQ
149950,KR7149950008,아바텍,KOSDAQ,우량기업부,9090,2,-260,-2.78,9350,9520,9050,71092,654988070,124239420270,13667703,KSQ
388790,KR7388790008,라이콤,KOSDAQ,벤처기업부,4055,1,115,2.92,3960,4085,3955,92992,373572820,124140418800,30614160,KSQ
255220,KR7255220006,SG,KOSDAQ,중견기업부,1132,2,-8,-0.7,1141,1180,1111,1629740,1860186706,124025657864,109563302,KSQ
285490,KR7285490009,노바텍,KOSDAQ,벤처기업부,11690,1,120,1.04,11570,11770,11570,11154,130246445,123631464390,10575831,KSQ
